ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Hardness_Category,Contamination_Risk,Water_Quality_Score,Water_Safety_Index,Water_Safety_Level
0.6558257147965383,0.8211402821257089,24041.32628006128,6.904989726470096,0.7651337254560616,0.5184686392504682,0.42863374636879487,0.5737320683824016,4.503660796179122,0,Hard,0.3895136023756547,0.39489550313748334,88.537421495826,Safe
0.641104596252426,0.8412473585381237,19460.398131232112,6.204320858892474,0.5797039269340089,0.4371012693047516,0.4095309982491951,0.5117817096644868,2.4360855903052734,0,Hard,0.31426222587583624,0.3173269947453319,63.95658382026854,Moderate
0.5265035930306808,0.6059828013041966,25630.320036999725,4.432669290372123,0.5873194368584174,0.5043740944804687,0.3949871241570383,0.5034745270453284,2.5602991476149146,0,Hard,0.41553128310141196,0.41813292244930483,61.983795682466194,Moderate
0.5026251502738249,0.6529135714897639,22305.56741374141,10.33391788821868,0.5797039269340089,0.6528469784257213,0.5414441870764161,0.36219447338085486,4.13342264357917,0,Hard,0.3609616537104658,0.3658338306520554,80.02886995509533,Safe
0.4757294304370074,0.4383578299570474,30944.363591242687,5.858769130547582,0.5168040404838902,0.5983776139814379,0.6009285514545903,0.6190417002133691,3.7497012410996176,0,Hard,0.5027849751344209,0.5055312055168357,75.35993929836182,Safe
0.5026251502738249,0.611355638495378,17107.224225827616,5.607060453087125,0.5622918972258307,0.4455162896393181,0.45935104238021873,0.4796082801362454,5.459250956028731,0,Hard,0.2756333475486554,0.27698580255213023,89.94069974136119,Safe
0.27874826327964974,0.5421675155910247,21167.50009896877,6.996311586298768,0.5797039269340089,0.4598951670674182,0.5520702358540197,0.725638687387396,4.528522696326911,0,Hard,0.34221393241096965,0.34381969260235795,80.36068207613962,Safe
0.38573584148067624,0.33844675308365707,17266.593421923077,10.056852484033495,0.5663093399846552,0.5095493605720892,0.34698778417277704,0.45588994536642435,4.824786389767524,0,Moderate,0.27820374209111465,0.2786807097077885,78.75348015454186,Safe
0.4653153638036912,0.548929063082919,21218.702871190195,8.67093691991312,0.552782416142575,0.4053564787721795,0.48659002171252785,0.6418023625588224,5.200885076539757,0,Hard,0.3431228346128543,0.343816231466102,87.36996703900408,Safe
0.24607584745608665,0.5821505890196079,33424.7686784948,8.782147480773485,0.7243886615417425,0.4551859512187486,0.44467058280731003,0.23970564487029827,4.184396969028851,0,Hard,0.5434467722439311,0.5460554057197642,72.27205145280064,Safe
0.5026251502738249,0.35668855317590853,13224.935638976958,7.906444720606137,0.49712147684376123,0.2054823656480563,0.40343006592115943,0.39589531893058577,4.004871127571583,0,Moderate,0.21186730907231027,0.20755612210045718,67.2016781632582,Moderate
0.5026251502738249,0.7943248917927157,26362.965012309312,7.700063469729127,0.7567224506277229,0.32000265054067056,0.31222033553401624,0.424059169524431,3.9915642477993063,0,Hard,0.42757654760428293,0.4298315630094692,75.12832796499936,Safe
0.5026251502738249,0.3653390792808156,15193.41347396722,9.04683270725723,0.5056713002495713,0.668558297083932,0.5505232018389823,0.421364127096833,6.0381849531835865,0,Moderate,0.2442205545912591,0.2466921202205512,96.37857832686424,Safe
0.5129606129163696,0.5883144978319662,15196.229987483845,5.994678646449973,0.5946540042827428,0.28088666971885445,0.219256641111978,0.5743858874251074,5.088859989138795,0,Hard,0.2442543790521051,0.2433051221256584,82.56241943743426,Safe
0.701820707723885,0.519872242527909,19677.892465552013,6.757540731413941,0.5797039269340089,0.47450952888545866,0.563181524904843,0.37597938688142046,2.857472426051184,0,Hard,0.3178587287159541,0.31918725598808306,66.6070486221338,Moderate
0.7452350702003129,0.25520954380394417,22326.89204571865,8.161504810728331,0.5076475940878047,0.404825550047488,0.4096056921268883,0.5272953415438887,5.057310516515726,0,Moderate,0.3614013013457276,0.3597654823124807,84.82159618449954,Safe
0.5295820140240175,0.6805149749988069,32555.85253707369,6.845952023844903,0.7333887606662999,0.40307079955968245,0.30823046238926455,0.35494554081761065,3.160624468232638,0,Hard,0.5292503732338496,0.5319060687377603,66.3668342748017,Moderate
0.5026251502738249,0.6704889950507527,14787.206264858174,5.474914831733126,0.5797039269340089,0.3541047996810427,0.38187498640044804,0.6923685116616712,5.029166724080735,0,Hard,0.2375345906015155,0.23821746419275888,86.38698069059917,Safe
0.3654155045550871,0.5242108692847772,19620.545328612152,6.060712994989327,0.5534642741249527,0.45512038198247845,0.335880695515458,0.3934726949322231,3.9020887676437535,0,Hard,0.31683121179852974,0.3176528777181456,69.39921131307514,Moderate
0.2601164126766701,0.49503330623241487,24752.072459755404,5.538314133481364,0.4461530820738886,0.481545987190201,0.26184163803499366,0.5910715123611202,3.464353035155024,0,Hard,0.4010447936897898,0.40175961018851486,63.70946173657748,Moderate
0.4012903147077964,0.9314884440328941,17281.97516841161,6.101083505101921,0.5797039269340089,0.38119162859784456,0.38563224434918014,0.6559279620361429,2.8965469413044738,0,Very Hard,0.27842939845792175,0.2813398349768159,66.23022433615161,Moderate
0.5026251502738249,0.34829349894782347,19942.27321818484,5.89075458310612,0.5797039269340089,0.4295586416248893,0.7766242141132929,0.42499792489947275,2.90756391519334,0,Moderate,0.3221392913519833,0.32171825004575305,64.3545916793601,Moderate
0.6619419664831107,0.5483742535840576,24683.723566029654,6.110612421393192,0.5655119449187728,0.3766544650084053,0.5468187491630324,0.24050651924065822,4.324004645618281,0,Hard,0.40005986010053013,0.40012087804564145,77.83110759762076,Safe
0.5026251502738249,0.676214745771413,11703.923907047854,4.599387943421727,0.5114308208325332,0.293631678471682,0.6183483735557861,0.34024650973308374,3.510004044590529,0,Hard,0.18688613777260987,0.18593455094401767,68.50629737601605,Moderate
0.380852891358467,0.5348071958772819,16658.876503163574,7.993829562375316,0.533121664065349,0.2686618214764046,0.30576681236136394,0.47731428754382427,4.434820257956548,0,Hard,0.26821791668377604,0.26638177226676335,72.60102287056675,Safe
0.5104122532299159,0.6937376801345706,28780.340431632725,6.81402870120907,0.729980915307417,0.2632624261139131,0.3407342297874582,0.5305775076430707,5.182590703980226,0,Hard,0.46728866844911754,0.46807267045234885,86.38133055868487,Safe
0.708620789912011,0.5636198475161643,9973.934059208535,6.882248306781502,0.591853390218604,0.2652904852676912,0.8320920023476996,0.5767846048235953,4.69070723013249,0,Hard,0.15856446074691535,0.1572156253487179,87.15923987808107,Safe
0.33988853033367694,0.49300470853705475,21568.428779035887,4.731348984614181,0.5797039269340089,0.38901279252021465,0.6309666458820401,0.5368596975086074,4.542801461749175,0,Hard,0.34881563586610986,0.3488795184861016,78.76688424891725,Safe
0.4073518554874802,0.6145208198736822,35606.44017680798,7.1843510891688,0.5797039269340089,0.5650948615034854,0.5341298857930266,0.6230483321526754,4.137739016206605,0,Hard,0.5793156599225723,0.5833286299581053,79.47812056446446,Safe
0.49670458753650426,0.5883605363195906,10575.18628088936,4.462707246137983,0.53008622538656,0.3666998515283704,0.42472543739792956,0.70299759033249,3.195710328196264,0,Hard,0.16834675037636174,0.16822139840689235,67.36986776230147,Moderate
0.7630690304147129,0.45682681525079,15758.740621388915,5.570783575394459,0.5066393783155295,0.24887986849480262,0.3023321743934791,0.6306467885792422,3.999775381550061,0,Hard,0.2535488489279844,0.250875149386775,74.14143886453375,Safe
0.5026251502738249,0.29909671787964043,34415.853145873094,6.321928990361139,0.49863620701888367,0.5050991283794312,0.6283298821387459,0.5814089814288341,4.40558600033858,0,Moderate,0.5598013574084799,0.5602788455848093,79.24644206784568,Safe
0.6255183855314994,0.5540944258159731,21536.22468744541,4.915101054543186,0.536552441175429,0.3903656279728354,0.44323077802380606,0.3828663487296183,3.6261354416122304,0,Hard,0.34835937640753645,0.3484665686270301,70.66705455613558,Safe
0.5026251502738249,0.4387375432522356,27492.30730658781,7.046224797696413,0.4852432072158608,0.35377831521840397,0.5357113599108954,0.6083905330914197,3.048057223106976,0,Hard,0.44610339685821615,0.4451094989727093,64.00745064815732,Moderate
0.5578308498585294,0.1923364301161553,12013.550628764531,5.212314602065352,0.33576857194408327,0.7409806787556928,0.2839597218395112,0.5301404620818534,2.447444463910633,0,Moderate,0.1919692819752047,0.19318569162895863,57.378669428135694,Moderate
0.4751777207754077,0.35393907664743046,19871.788448305862,4.961066380191502,0.45181348616407613,0.6373797132828173,0.3349434580847562,0.5759229451131298,3.742090426349668,0,Moderate,0.32098731224437677,0.3228188112092334,71.27545543446399,Safe
0.6533712182383514,0.5958901302092237,11920.610835646206,7.2307947693374,0.5986749261946378,0.6054381192130032,0.615912341351634,0.3804650657491484,3.7945315911032105,0,Hard,0.190494729611209,0.194036579874281,78.73688060784886,Safe
0.7543389025870141,0.4877231314711837,21783.65103336337,6.991259996238134,0.600488573865184,0.481014922906721,0.5472350715311843,0.271892789978682,3.964686350022129,0,Hard,0.35246683693290976,0.3537590630932952,77.25056655108966,Safe
0.5345896312662476,0.77136867436622,30616.615148853696,9.379133540507624,0.5797039269340089,0.39028340169094405,0.526225435678432,0.5344958425562338,4.781188176562564,0,Hard,0.4974387447402822,0.4998523365140662,85.80291605533247,Safe
0.6086290409264503,0.6924506784945145,28779.6500110336,8.282808464509609,0.7176912816932653,0.5243165171583912,0.14621979345866723,0.3111516230651243,3.9406045297946832,0,Hard,0.4672870425581326,0.47147290909912837,75.07536243633517,Safe
0.35710098648549427,0.5181690079848538,24323.865903045946,7.230164126862036,0.5564658705817396,0.3914370162261781,0.231285728088326,0.8006472791150968,4.460683931737437,0,Hard,0.3940602781719366,0.394539065155069,76.90058821574961,Safe
0.5026251502738249,0.4003351332436348,16963.625011737488,8.335618549876713,0.48587882339070493,0.31391004198738554,0.40704448081880407,0.5758384992740787,4.405385705659032,0,Hard,0.2732583309983621,0.27103206629296567,74.9928543077807,Safe
0.5026251502738249,0.39037667696536116,20557.240431752216,8.187319049670325,0.5797039269340089,0.1900770201689803,0.5525768269690456,0.477714603544547,4.089907689677867,0,Hard,0.3322556705041906,0.32881499432016503,71.29332979755037,Safe
0.2790055967825836,0.6745601432485374,32144.79993361832,6.9948396173050975,0.6231260062392576,0.1538234388543195,0.2855986820026209,0.5111475056397303,3.902879711657464,0,Hard,0.522436810484288,0.5209933708451076,66.46555602242965,Moderate
0.456525258845156,0.600618914160713,20965.478308853573,5.375559891974689,0.5642990088034243,0.3284977784552303,0.4428392785725579,0.1393594341255277,3.92374916929651,0,Hard,0.3389415517426018,0.3383684946929545,68.48400360909312,Moderate
0.5026251502738249,0.660351746437548,35729.692708630326,8.810843045016396,0.727049717240085,0.2009478215270699,0.5642564053565858,0.5345076755048989,3.8556022119167,0,Hard,0.581363874429197,0.5813807526849106,73.9712721415716,Safe
0.6208637151934316,0.5357853647695794,24656.23967944457,8.23190033837729,0.5797039269340089,0.37922235200640925,0.39006784646560716,0.3870026842461331,4.477960248233931,0,Hard,0.39959854820033547,0.3998510426609887,78.70649171449021,Safe
0.5775542714915871,0.29129490093790433,32653.910360267582,6.534237410114922,0.5797039269340089,0.410513660306667,0.3417493967353911,0.6290426087335232,4.068688909481666,0,Moderate,0.530889967821333,0.5303930060679166,73.92581640519876,Safe
0.44314126444845353,0.5980391824452147,21815.07414790552,7.873991884545469,0.5797039269340089,0.3158545949056533,0.4878548912298353,0.5122083038348015,5.215689206119035,0,Hard,0.3529079270577297,0.3526949073893415,85.31989299594056,Safe
0.3612934906117956,0.6933004237101528,34873.9345228707,8.983276144386597,0.6971935820959514,0.8537794228400778,0.4273249591556908,0.6148188391030811,5.106655774420084,0,Hard,0.5672906563695864,0.5765669226230974,93.61902948662771,Safe
0.5026251502738249,0.20324405009972926,27420.16742458204,8.417305032089528,0.5797039269340089,0.5324578577049512,0.35061811228768264,0.544628220180608,4.620793451653219,0,Moderate,0.444944775556188,0.44533154118232743,78.51612273123412,Safe
0.5026251502738249,0.5940271245045089,12830.484133775428,4.502117033961811,0.5623417219279329,0.2655307159072029,0.5304654588837882,0.39882855734474815,3.4397400415499195,0,Hard,0.20538164659556643,0.20384762361664158,66.77636703482439,Moderate
0.5186821801479085,0.48045568329108057,24964.777703096523,5.837086492837437,0.6257105059337161,0.5590523221806456,0.5780733056818519,0.4077088352702462,3.636364182680497,0,Hard,0.40461920888501235,0.4073041408646312,73.44914266350223,Safe
0.5114619450577672,0.49206110455845226,6743.346065530401,3.8030364235979857,0.4221197837996504,0.43114237656898885,0.2911733597552891,0.7244517667539121,3.8848910441472793,0,Hard,0.10544872630371496,0.10479029028384441,72.28603541454717,Safe
0.4074831983009299,0.24979807133974094,33223.58152874991,7.050503159576975,0.47745319094245703,0.5646409392619629,0.2606061489488943,0.3846200065996755,4.157533407489738,0,Moderate,0.5401925668156926,0.5407369714944944,69.88197031664845,Moderate
0.44409093822573864,0.30291943142516153,19460.38281898756,7.092462955305368,0.48612606810957787,0.6560534051915573,0.45531066483507604,0.46372016279800493,5.325833445695803,0,Moderate,0.3142490391473001,0.31612805378899245,86.84126287989568,Safe
0.6199953549974418,0.7065735214860026,22984.05095148243,7.518764659399904,0.5797039269340089,0.29982718544810144,0.6323528375201106,0.5611616106273803,3.873470298448302,0,Hard,0.37213318006961243,0.37258394444287535,77.3299600568412,Safe
0.5026251502738249,0.6234091457618294,14859.46642428366,5.598326765629258,0.6119989790139388,0.42620624684760827,0.5199936538719644,0.39439568948909187,4.655916598688822,0,Hard,0.23871488071435348,0.2400182620984609,81.98961162507797,Safe
0.49266586722144273,0.5946061790732466,25650.777643120266,6.766009906754591,0.5797039269340089,0.3524131010554826,0.44960873721765027,0.7284104579108674,5.022783630004574,0,Hard,0.4158972306852878,0.41650530962728,86.42731383555736,Safe
0.25103896633894857,0.4037116628752445,23029.663613563636,6.821679099461131,0.44746913446260217,0.22015115202221056,0.2878249774298209,0.641827396720583,3.762615331099367,0,Hard,0.37276718222727806,0.3692028922917299,62.50233680129356,Moderate
0.2658928918524086,0.42151294531789735,37962.16799126102,6.6845702741913415,0.561581845731657,0.5002619284380707,0.4738417187811601,0.40434180118999347,3.662837731991359,0,Hard,0.6179425131032091,0.6194404212933416,66.73348273447786,Moderate
0.46107177124976556,0.4688274334288628,24468.048390354597,5.756930038692856,0.5277938223409147,0.5177808896497326,0.5381419287973441,0.46236247852898743,2.2934314064128625,0,Hard,0.3964238499544487,0.3979094151294102,57.58836060858219,Moderate
0.5226289109914942,0.6169597302870274,31903.399811532247,9.86504750268218,0.70430792808698,0.42743001973072176,0.2602587843775738,0.5579271780606777,3.508372649783596,0,Hard,0.5185415215647154,0.5211831990610701,70.72914666679179,Safe
0.13175274046420302,0.6758714170912717,28689.59577768293,7.724432299963912,0.5797039269340089,0.4002797257031913,0.5138643408546064,0.4345333038096835,5.013463351103733,0,Hard,0.46567992916968814,0.46730780926661536,80.15485039044395,Safe
0.3942232611741148,0.4399713558593183,12531.60192106475,7.73072294792503,0.5797039269340089,0.45830647016316506,0.6091600806077234,0.5345076755048989,3.758995860323916,0,Hard,0.20044640555022858,0.20088982685945309,72.01133496235785,Safe
0.5292132476374724,0.571397609690868,9566.1222701692,6.505923138805981,0.5182863097274204,0.5642340436137593,0.3575534102582851,0.6520171482814041,3.772420927989514,0,Hard,0.15179865605198034,0.15422648266199562,75.1184634282434,Safe
0.4269121155776856,0.7672356543387304,27267.981860954154,7.648599331443458,0.723394845513874,0.5816735319828064,0.38531763414522435,0.6630737650692611,2.9946710955082176,0,Hard,0.44239618180265755,0.44825235366857225,70.46571465916045,Safe
0.45681136654793303,0.3134012924001396,23827.275015402887,5.1277468613272,0.3917512048877547,0.6853378775058526,0.292485616267443,0.7649446648589486,4.191217514711704,0,Moderate,0.3859330330063535,0.3881376467789519,76.67024159206669,Safe
0.44354587569346315,0.5367791627939191,13116.707711787025,7.879347670859675,0.5797039269340089,0.4122658862775679,0.20335870936840258,0.5663496203705973,3.6125196149467143,0,Hard,0.21006579775828166,0.21049642315270484,67.82428677370189,Moderate
0.48305946584940995,0.6697444124453233,27159.38434523353,7.884990657868601,0.6290511849951801,0.49650366153129133,0.4468952062195831,0.5198216594181173,4.916579160751283,0,Hard,0.440661914421027,0.4439690200389843,86.51436314900539,Safe
0.7084797902752981,0.5504303754675165,21470.27830541328,6.799841410225563,0.5686392176396802,0.43546400671877483,0.5274345955694281,0.47503913022466093,3.385508443856719,0,Hard,0.34729809750963814,0.3483732422612613,72.22967458249114,Safe
0.7253885835872801,0.9171846691084261,12652.362978658088,6.655126362567496,0.7659781659335507,0.5350540062694289,0.27385570829447053,0.545032440549708,5.002467259922081,0,Very Hard,0.20255105857174588,0.2083610869927039,93.95182128593301,Safe
0.6229804793300416,0.5765045136775242,28608.052076372544,6.325442403664851,0.705633283960768,0.5691169943102744,0.4350096171359593,0.33784527216447224,2.5550269039968736,0,Hard,0.4644512753906236,0.4684589439898951,63.98165801396072,Moderate
0.5026251502738249,0.5460723664134588,17153.306163452093,7.659203939381076,0.5689286401067954,0.6883358187404393,0.37053568897867156,0.5546870542651633,4.383921813522324,0,Hard,0.2763722978738375,0.28086431159047015,82.10587016807811,Safe
0.5026251502738249,0.5501642614367975,29721.91163035013,6.869690215355936,0.6485322398981164,0.41833020634760537,0.2692191059496106,0.4426042354226954,3.355164642176155,0,Hard,0.48271565965199714,0.4841834491149457,66.47117519815522,Moderate
0.43568905039059913,0.6909447019255295,20416.84099619073,8.457830699274377,0.5797039269340089,0.1916925472057714,0.6540250674507194,0.7496228317043384,3.172789769152877,0,Hard,0.3299149206494262,0.32883864730888185,67.88158693562029,Moderate
0.644770551393688,0.7464310686236253,27965.07214592841,6.588374366182638,0.6946930350620453,0.7114271038597832,0.5343192357385091,0.47367762041919187,2.0190420182011657,0,Hard,0.45389225429691815,0.46115196071149755,65.02459460924743,Moderate
0.4966694002421107,0.5648134394620706,11609.109054527797,5.495737654707861,0.4979202721280203,0.6464175086468854,0.27539391860271334,0.4479888821766452,3.651865808422898,0,Hard,0.18532990432753213,0.18857360460520756,71.52612684125842,Safe
0.4386341112105618,0.5456962470777781,26687.87448333394,7.587196417947506,0.5687909768973193,0.6410480441945217,0.5224647588213085,0.3287764914059236,5.359460295012964,0,Hard,0.432913988013207,0.43685608697836054,89.44712002322919,Safe
0.5055624290378897,0.6283771005570197,23873.378210133666,6.181839616382845,0.6050247009271655,0.265042724844859,0.3242068558468958,0.7265805384482618,4.764508264921448,0,Hard,0.3867143419021404,0.3863638107447947,82.04605191524914,Safe
0.3920224506437509,0.3205401741820922,21485.153195191077,8.18741579072919,0.4306536660480282,0.4543907581341937,0.4850675357614931,0.710270363630385,5.066786271784542,0,Moderate,0.3474729397300645,0.346653339981436,82.82937824573457,Safe
0.5146827981849093,0.26440961414770425,24627.867560468934,6.202469332114029,0.45668949583537244,0.41434967646683807,0.43843475424786654,0.5110718012866615,3.710053125679874,0,Moderate,0.39908756404855,0.3973517907235539,67.742075031751,Moderate
0.655562133278031,0.42018929912983144,20868.331218998803,7.726040434165082,0.5437635511635025,0.4293203340263433,0.3070603296260788,0.5005023945485216,3.1087699879134547,0,Hard,0.3373941425433488,0.33732647054875203,65.0760926333795,Moderate
0.3050511567666955,0.4331127074426729,24405.25053495276,7.391510138420656,0.4778184594001692,0.2938402576203586,0.4321274500191134,0.4359562520841919,3.763905902952325,0,Hard,0.3953691160528865,0.39311394555414697,64.41257893479053,Moderate
0.5249174651107581,0.6377876025789917,11519.046527356591,8.889558679820604,0.5797039269340089,0.5467689650809775,0.6109338794550636,0.5920520680891842,4.880875156180851,0,Hard,0.1838800303503939,0.1869805531186472,89.08882278525702,Safe
0.6090121335555564,0.46494216851320763,11837.12335960845,7.483708837987377,0.5096105110712091,0.5119387770828138,0.7527170977985458,0.4188979661750971,5.083014141516923,0,Hard,0.18913153312316486,0.19000106038574782,89.10608251032538,Safe
0.5026251502738249,0.4411078939472947,36152.8208993245,8.330388898197661,0.5682451643010198,0.7156748943376966,0.5936825424186223,0.830851865500952,3.995973787492761,0,Hard,0.5883133970055067,0.5934922957283253,82.57311320577932,Safe
0.18657399391551868,0.5127900908637494,34798.25258680311,6.79643915408815,0.5797039269340089,0.5011665113140139,0.4203357551418889,0.3957892130832511,4.765205370159007,0,Hard,0.5659889021753237,0.5680751464478027,77.05435114026204,Safe
0.6064693972876958,0.568357617897356,22989.79638994664,8.27079293672615,0.6529179206999076,0.443321175180156,0.570277611297937,0.500427033943229,3.875556805136775,0,Hard,0.3722234015292462,0.3741248018100411,77.42222847676983,Safe
0.5026251502738249,0.602519958114819,22539.71161451215,6.957204178586864,0.5824526662325643,0.4929801915777511,0.36103521678075245,0.5587922445273341,3.3985925873166565,0,Hard,0.3647939338179327,0.3671743420925943,69.96800685749491,Moderate
0.6327429665143192,0.7515108115731202,9624.300462110114,7.954015627092478,0.6232644790930545,0.28471991664223495,0.2197497225414642,0.6276918256686349,5.525726338121716,0,Hard,0.15281438380754342,0.15311589228117942,91.24137501732821,Safe
0.4355826086766272,0.5171127417314176,27776.901051693392,6.4430978778694525,0.6219072265460214,0.11257301733284217,0.47650889871178503,0.5896921391427734,3.9773623643299727,0,Hard,0.45077076884122774,0.447642920496259,70.04816809476175,Safe
0.601426477294928,0.5015995705122746,13237.989604570806,3.998265840980654,0.508883651943953,0.4934146174421742,0.575079120899265,0.3897803999593374,3.962478314282775,0,Hard,0.21211122315660216,0.21286834259248394,75.80082699703259,Safe
0.6632967872451695,0.6355989705236043,12311.268365978076,7.289866041052649,0.5773342859062751,0.30122178107577363,0.4586882208940799,0.5345076755048989,5.239981870081682,0,Hard,0.19693559564215385,0.19645769686915812,88.92888875391954,Safe
0.5625639382486992,0.6487413048503844,12710.249451611751,7.303126583151656,0.6175691318041373,0.46146070181708865,0.1480253606333005,0.506157972700607,4.238589203481521,0,Hard,0.20343903482004075,0.20545688066593024,76.95119933568633,Safe
0.5518094934339113,0.7429794524246497,36477.73811241909,8.38676100823379,0.8452207109228747,0.2761652956326587,0.5856645306109587,0.4847064355784518,3.7248367036447,0,Hard,0.5936587400020994,0.595962681838754,76.25370016781491,Safe
0.24200647218027796,0.5970319939124827,20230.125576951767,8.569781529733312,0.6253887368173615,0.3015240015273676,0.6133463475823702,0.662409128443262,2.798600948267049,0,Hard,0.3267837908336508,0.3267554740250985,61.120728655839926,Moderate
0.48180762250578285,0.620230681409811,21871.838700042492,7.165509192468924,0.5797039269340089,0.33498885684331486,0.5604068760445327,0.5950583308127698,3.9023525898765015,0,Hard,0.35383021489072947,0.35413909452180975,74.82947124101271,Safe
0.5026251502738249,0.5186653894257579,28062.64189204036,9.615147026994794,0.648314896684288,0.14389592340570964,0.4308515401057828,0.5380211127759743,5.6290156360573285,0,Hard,0.45550992940356155,0.4530106982872408,87.34650185568434,Safe
0.5131304088137991,0.7777476305777912,14100.968986979937,9.008495193731893,0.6525701871202342,0.19050169707679623,0.5727933764631091,0.6594661436809823,4.597165511526862,0,Hard,0.2262635884667684,0.22586499423697304,83.15191008204872,Safe
0.7222840503320468,0.7000569484393392,15331.302691753155,5.392651282023056,0.6615984468646061,0.3874348541272279,0.5337595512266103,0.4897952843396769,3.425763242173682,0,Hard,0.24650894630856554,0.24822919483279632,74.75551829732827,Safe
0.5283866641816727,0.27243822765921766,8855.114121331366,6.888688939098406,0.3198799161294839,0.5392376773080381,0.42781249790292314,0.5345076755048989,3.149157510432673,0,Moderate,0.14011433495092804,0.13889111279360705,63.052323398637625,Moderate
0.5580574563078792,0.5410091189840723,42550.841815771775,7.334647639669251,0.5797039269340089,0.4565147736259076,0.4776596644565366,0.5345076755048989,6.204846358828904,0,Hard,0.6934138847375292,0.6955476813667434,98.59585089609102,Safe
